"contig_name","final_result"
"SRR11948784_202105251828_22_length_98452_cov_10.086845","chromosome"
"SRR11948784_202105251828_23_length_71295_cov_10.657964","chromosome"
"SRR11948784_202105251828_25_length_51225_cov_9.999511","chromosome"
"SRR11948784_202105251828_26_length_41646_cov_10.461596","chromosome"
"SRR11948784_202105251828_27_length_30045_cov_10.878501","chromosome"
"SRR11948784_202105251828_28_length_29945_cov_10.069388","chromosome"
"SRR11948784_202105251828_30_length_23146_cov_8.626917","chromosome"
"SRR11948784_202105251828_31_length_17515_cov_8.612434","chromosome"
"SRR11948784_202105251828_32_length_16635_cov_9.184759","chromosome"
"SRR11948784_202105251828_33_length_15884_cov_10.287491","chromosome"
"SRR11948784_202105251828_35_length_13380_cov_9.318192","chromosome"
"SRR11948784_202105251828_36_length_12684_cov_10.139205","chromosome"
"SRR11948784_202105251828_37_length_12059_cov_11.056654","chromosome"
"SRR11948784_202105251828_38_length_11819_cov_9.522751","chromosome"
"SRR11948784_202105251828_39_length_11168_cov_14.478942","plasmid"
"SRR11948784_202105251828_41_length_6387_cov_11.799201","chromosome"
"SRR11948784_202105251828_42_length_4837_cov_66.140127","chromosome"
"SRR11948784_202105251828_43_length_4774_cov_10.233699","chromosome"
"SRR11948784_202105251828_44_length_4369_cov_10.824847","chromosome"
"SRR11948784_202105251828_45_length_3856_cov_10.343792","chromosome"
"SRR11948784_202105251828_47_length_3164_cov_8.712216","chromosome"
"SRR11948784_202105251828_48_length_3147_cov_16.237086","chromosome"
"SRR11948784_202105251828_53_length_2736_cov_13.758145","chromosome"
"SRR11948784_202105251828_54_length_2583_cov_30.041531","chromosome"
"SRR11948784_202105251828_55_length_2524_cov_10.870672","plasmid"
"SRR11948784_202105251828_58_length_2314_cov_51.392318","chromosome"
"SRR11948784_202105251828_60_length_1448_cov_32.937169","chromosome"
"SRR11948784_202105251828_61_length_1443_cov_37.729483","chromosome"
"SRR11948784_202105251828_62_length_1433_cov_28.007657","chromosome"
"SRR11948784_202105251828_65_length_1212_cov_18.058986","chromosome"
"SRR11948784_202105251828_67_length_1131_cov_10.613546","chromosome"
"SRR11948784_202105251828_68_length_1080_cov_13.770440","chromosome"
"SRR11948784_202105251828_69_length_997_cov_9.988506","chromosome"
"SRR11948784_202105251828_70_length_915_cov_18.993655","chromosome"
"SRR11948784_202105251828_71_length_898_cov_16.312581","chromosome"
"SRR11948784_202105251828_72_length_865_cov_18.825203","chromosome"
"SRR11948784_202105251828_73_length_820_cov_77.278499","chromosome"
"SRR11948784_202105251828_74_length_785_cov_20.645897","chromosome"
"SRR11948784_202105251828_75_length_762_cov_31.418898","chromosome"
"SRR11948784_202105251828_76_length_740_cov_20.634584","chromosome"
"SRR11948784_202105251828_77_length_723_cov_12.770134","chromosome"
"SRR11948784_202105251828_78_length_716_cov_17.466893","chromosome"
"SRR11948784_202105251828_79_length_710_cov_8.720412","chromosome"
"SRR11948784_202105251828_80_length_692_cov_17.948673","chromosome"
"SRR11948784_202105251828_81_length_661_cov_24.719101","chromosome"
"SRR11948784_202105251828_82_length_652_cov_16.472381","chromosome"
"SRR11948784_202105251828_83_length_647_cov_10.025000","chromosome"
"SRR11948784_202105251828_84_length_644_cov_9.421663","chromosome"
"SRR11948784_202105251828_85_length_641_cov_25.859922","chromosome"
"SRR11948784_202105251828_86_length_594_cov_25.773019","chromosome"
"SRR11948784_202105251828_87_length_560_cov_11.960739","chromosome"
"SRR11948784_202105251828_88_length_544_cov_23.901679","chromosome"
"SRR11948784_202105251828_89_length_540_cov_17.549637","chromosome"
"SRR11948784_202105251828_90_length_529_cov_25.907960","chromosome"
"SRR11948784_202105251828_24_length_64316_cov_25.991120","plasmid"
"SRR11948784_202105251828_29_length_28294_cov_15.960166","plasmid"
"SRR11948784_202105251828_34_length_13493_cov_14.466781","plasmid"
"SRR11948784_202105251828_40_length_10803_cov_13.007119","plasmid"
"SRR11948784_202105251828_46_length_3439_cov_40.220713","plasmid"
"SRR11948784_202105251828_49_length_3137_cov_24.619934","plasmid"
"SRR11948784_202105251828_50_length_3069_cov_9.820870","plasmid"
"SRR11948784_202105251828_51_length_2970_cov_15.057686","plasmid"
"SRR11948784_202105251828_52_length_2851_cov_9.339574","chromosome"
"SRR11948784_202105251828_56_length_2440_cov_10.125811","plasmid"
"SRR11948784_202105251828_57_length_2354_cov_69.499326","plasmid"
"SRR11948784_202105251828_59_length_1913_cov_13.415454","plasmid"
"SRR11948784_202105251828_63_length_1414_cov_35.410256","plasmid"
"SRR11948784_202105251828_64_length_1368_cov_25.262691","plasmid"
"SRR11948784_202105251828_66_length_1153_cov_9.902534","plasmid"
"SRR11948872_202105251828_1_length_761435_cov_13.209819","chromosome"
"SRR11948872_202105251828_2_length_423341_cov_11.750958","chromosome"
"SRR11948872_202105251828_3_length_387422_cov_12.861173","chromosome"
"SRR11948872_202105251828_4_length_376840_cov_13.934329","chromosome"
"SRR11948872_202105251828_5_length_261140_cov_13.389391","chromosome"
"SRR11948872_202105251828_6_length_256792_cov_12.637169","chromosome"
"SRR11948872_202105251828_7_length_246490_cov_14.371813","chromosome"
"SRR11948872_202105251828_8_length_222437_cov_14.286411","chromosome"
"SRR11948872_202105251828_9_length_221302_cov_13.742236","chromosome"
"SRR11948872_202105251828_10_length_185914_cov_14.014393","chromosome"
"SRR11948872_202105251828_11_length_174070_cov_13.712095","chromosome"
"SRR11948872_202105251828_12_length_159365_cov_14.233500","chromosome"
"SRR11948872_202105251828_13_length_150814_cov_14.396292","chromosome"
"SRR11948872_202105251828_14_length_147793_cov_12.285570","chromosome"
"SRR11948872_202105251828_15_length_137837_cov_13.757294","chromosome"
"SRR11948872_202105251828_16_length_124063_cov_14.474802","chromosome"
"SRR11948872_202105251828_17_length_123819_cov_12.165007","chromosome"
"SRR11948872_202105251828_18_length_109241_cov_14.440603","chromosome"
"SRR11948872_202105251828_19_length_92153_cov_11.922229","chromosome"
"SRR11948872_202105251828_20_length_70458_cov_12.227851","chromosome"
"SRR11948872_202105251828_21_length_68641_cov_11.713504","chromosome"
"SRR11948872_202105251828_22_length_58397_cov_13.301236","chromosome"
"SRR11948872_202105251828_23_length_41740_cov_14.359767","chromosome"
"SRR11948872_202105251828_24_length_34458_cov_14.342781","chromosome"
"SRR11948872_202105251828_26_length_30045_cov_14.708737","chromosome"
"SRR11948872_202105251828_27_length_28936_cov_12.121906","chromosome"
"SRR11948872_202105251828_28_length_23711_cov_13.313051","chromosome"
"SRR11948872_202105251828_30_length_22082_cov_13.912958","chromosome"
"SRR11948872_202105251828_32_length_20512_cov_12.588374","chromosome"
"SRR11948872_202105251828_33_length_20432_cov_13.677222","chromosome"
"SRR11948872_202105251828_35_length_10775_cov_14.376221","chromosome"
"SRR11948872_202105251828_36_length_10264_cov_13.511493","chromosome"
"SRR11948872_202105251828_39_length_7727_cov_15.626053","chromosome"
"SRR11948872_202105251828_40_length_7594_cov_24.748761","plasmid"
"SRR11948872_202105251828_41_length_6086_cov_15.383957","chromosome"
"SRR11948872_202105251828_45_length_5348_cov_26.987359","chromosome"
"SRR11948872_202105251828_46_length_4701_cov_90.838435","chromosome"
"SRR11948872_202105251828_48_length_4369_cov_14.036775","chromosome"
"SRR11948872_202105251828_49_length_4304_cov_13.694039","chromosome"
"SRR11948872_202105251828_51_length_3725_cov_17.023624","chromosome"
"SRR11948872_202105251828_52_length_3574_cov_18.727879","chromosome"
"SRR11948872_202105251828_54_length_2532_cov_79.230769","chromosome"
"SRR11948872_202105251828_56_length_2422_cov_51.155120","chromosome"
"SRR11948872_202105251828_58_length_1513_cov_13.388889","chromosome"
"SRR11948872_202105251828_59_length_1443_cov_41.474164","chromosome"
"SRR11948872_202105251828_60_length_925_cov_57.601504","chromosome"
"SRR11948872_202105251828_61_length_920_cov_25.148802","chromosome"
"SRR11948872_202105251828_62_length_900_cov_14.438551","chromosome"
"SRR11948872_202105251828_63_length_894_cov_28.717080","chromosome"
"SRR11948872_202105251828_64_length_842_cov_12.976224","chromosome"
"SRR11948872_202105251828_65_length_823_cov_28.321839","chromosome"
"SRR11948872_202105251828_66_length_740_cov_25.949429","chromosome"
"SRR11948872_202105251828_67_length_732_cov_22.390083","chromosome"
"SRR11948872_202105251828_68_length_723_cov_11.453020","chromosome"
"SRR11948872_202105251828_69_length_694_cov_24.955908","chromosome"
"SRR11948872_202105251828_70_length_643_cov_13.664729","chromosome"
"SRR11948872_202105251828_71_length_615_cov_27.237705","chromosome"
"SRR11948872_202105251828_72_length_610_cov_38.805383","chromosome"
"SRR11948872_202105251828_73_length_600_cov_26.623679","chromosome"
"SRR11948872_202105251828_74_length_595_cov_24.611111","chromosome"
"SRR11948872_202105251828_75_length_580_cov_13.615894","chromosome"
"SRR11948872_202105251828_76_length_576_cov_112.679287","chromosome"
"SRR11948872_202105251828_77_length_572_cov_12.424719","chromosome"
"SRR11948872_202105251828_78_length_549_cov_30.317536","chromosome"
"SRR11948872_202105251828_79_length_519_cov_64.760204","chromosome"
"SRR11948872_202105251828_80_length_519_cov_14.415816","chromosome"
"SRR11948872_202105251828_81_length_503_cov_14.239362","chromosome"
"SRR11948872_202105251828_25_length_31655_cov_63.142572","plasmid"
"SRR11948872_202105251828_29_length_22914_cov_23.631325","plasmid"
"SRR11948872_202105251828_31_length_20825_cov_59.665910","plasmid"
"SRR11948872_202105251828_34_length_14373_cov_24.411484","plasmid"
"SRR11948872_202105251828_37_length_10177_cov_23.748060","plasmid"
"SRR11948872_202105251828_38_length_9304_cov_27.245614","plasmid"
"SRR11948872_202105251828_42_length_5843_cov_970.655528","plasmid"
"SRR11948872_202105251828_43_length_5571_cov_1216.499082","plasmid"
"SRR11948872_202105251828_44_length_5376_cov_22.174128","plasmid"
"SRR11948872_202105251828_47_length_4388_cov_24.859423","plasmid"
"SRR11948872_202105251828_50_length_4211_cov_786.602595","plasmid"
"SRR11948872_202105251828_53_length_3358_cov_22.785825","plasmid"
"SRR11948872_202105251828_55_length_2431_cov_80.805556","plasmid"
"SRR11948872_202105251828_57_length_1952_cov_21.436267","plasmid"
"SRR11949021_202105251828_1_length_1190003_cov_13.045163","chromosome"
"SRR11949021_202105251828_2_length_835736_cov_13.538455","chromosome"
"SRR11949021_202105251828_3_length_702732_cov_12.772011","chromosome"
"SRR11949021_202105251828_4_length_486318_cov_14.113737","chromosome"
"SRR11949021_202105251828_5_length_472041_cov_13.753972","chromosome"
"SRR11949021_202105251828_6_length_217774_cov_11.573732","chromosome"
"SRR11949021_202105251828_7_length_151939_cov_11.523075","chromosome"
"SRR11949021_202105251828_8_length_142157_cov_11.708153","chromosome"
"SRR11949021_202105251828_9_length_136621_cov_11.882273","chromosome"
"SRR11949021_202105251828_10_length_127088_cov_11.893030","chromosome"
"SRR11949021_202105251828_11_length_124198_cov_14.330504","chromosome"
"SRR11949021_202105251828_12_length_109367_cov_14.552105","chromosome"
"SRR11949021_202105251828_13_length_97266_cov_13.453196","chromosome"
"SRR11949021_202105251828_14_length_94893_cov_11.752939","chromosome"
"SRR11949021_202105251828_16_length_41740_cov_13.898950","chromosome"
"SRR11949021_202105251828_18_length_30205_cov_14.934570","chromosome"
"SRR11949021_202105251828_21_length_6525_cov_12.739450","chromosome"
"SRR11949021_202105251828_23_length_4968_cov_87.603181","chromosome"
"SRR11949021_202105251828_24_length_4369_cov_13.561999","chromosome"
"SRR11949021_202105251828_25_length_4185_cov_25.417693","chromosome"
"SRR11949021_202105251828_27_length_1882_cov_13.614245","chromosome"
"SRR11949021_202105251828_28_length_1296_cov_12.102652","chromosome"
"SRR11949021_202105251828_29_length_1070_cov_36.340403","chromosome"
"SRR11949021_202105251828_30_length_1041_cov_27.124726","chromosome"
"SRR11949021_202105251828_31_length_768_cov_74.021841","chromosome"
"SRR11949021_202105251828_32_length_751_cov_26.080128","chromosome"
"SRR11949021_202105251828_33_length_740_cov_28.461664","chromosome"
"SRR11949021_202105251828_34_length_694_cov_26.209877","chromosome"
"SRR11949021_202105251828_35_length_541_cov_14.413043","chromosome"
"SRR11949021_202105251828_15_length_53413_cov_11.582292","plasmid"
"SRR11949021_202105251828_17_length_40319_cov_12.064938","plasmid"
"SRR11949021_202105251828_19_length_20107_cov_12.034334","plasmid"
"SRR11949021_202105251828_20_length_15775_cov_12.116692","plasmid"
"SRR11949021_202105251828_22_length_5203_cov_11.915682","plasmid"
"SRR11949021_202105251828_26_length_3956_cov_12.769391","chromosome"
"SRR11949134_202105251828_1_length_623324_cov_12.443465","chromosome"
"SRR11949134_202105251828_2_length_349200_cov_12.251884","chromosome"
"SRR11949134_202105251828_3_length_342364_cov_13.636048","chromosome"
"SRR11949134_202105251828_4_length_311760_cov_11.548491","chromosome"
"SRR11949134_202105251828_5_length_246502_cov_14.183367","chromosome"
"SRR11949134_202105251828_6_length_230274_cov_11.997658","chromosome"
"SRR11949134_202105251828_7_length_222437_cov_14.667352","chromosome"
"SRR11949134_202105251828_8_length_217772_cov_13.805109","chromosome"
"SRR11949134_202105251828_9_length_209973_cov_12.774344","chromosome"
"SRR11949134_202105251828_10_length_209517_cov_13.118363","chromosome"
"SRR11949134_202105251828_11_length_173829_cov_13.582463","chromosome"
"SRR11949134_202105251828_12_length_167645_cov_14.218400","chromosome"
"SRR11949134_202105251828_13_length_159190_cov_14.016654","chromosome"
"SRR11949134_202105251828_14_length_124154_cov_14.331068","chromosome"
"SRR11949134_202105251828_15_length_109367_cov_14.187459","chromosome"
"SRR11949134_202105251828_16_length_97172_cov_14.322150","chromosome"
"SRR11949134_202105251828_17_length_93511_cov_11.947914","chromosome"
"SRR11949134_202105251828_18_length_86915_cov_11.550203","chromosome"
"SRR11949134_202105251828_19_length_83908_cov_14.322603","chromosome"
"SRR11949134_202105251828_20_length_83769_cov_11.885739","chromosome"
"SRR11949134_202105251828_21_length_75547_cov_13.245452","chromosome"
"SRR11949134_202105251828_22_length_66007_cov_11.810519","chromosome"
"SRR11949134_202105251828_23_length_55261_cov_11.420557","chromosome"
"SRR11949134_202105251828_24_length_54200_cov_12.014425","chromosome"
"SRR11949134_202105251828_25_length_50496_cov_12.003613","chromosome"
"SRR11949134_202105251828_26_length_50442_cov_13.755500","chromosome"
"SRR11949134_202105251828_28_length_43790_cov_11.785448","chromosome"
"SRR11949134_202105251828_29_length_43398_cov_11.965146","chromosome"
"SRR11949134_202105251828_30_length_34495_cov_14.246392","chromosome"
"SRR11949134_202105251828_31_length_30045_cov_13.585166","chromosome"
"SRR11949134_202105251828_32_length_29468_cov_12.955012","chromosome"
"SRR11949134_202105251828_33_length_23709_cov_14.552964","chromosome"
"SRR11949134_202105251828_34_length_23193_cov_10.580421","chromosome"
"SRR11949134_202105251828_35_length_21566_cov_14.797892","chromosome"
"SRR11949134_202105251828_36_length_20430_cov_14.300350","chromosome"
"SRR11949134_202105251828_37_length_20258_cov_12.622075","chromosome"
"SRR11949134_202105251828_38_length_18684_cov_15.428518","chromosome"
"SRR11949134_202105251828_40_length_17973_cov_12.430461","chromosome"
"SRR11949134_202105251828_41_length_14775_cov_11.716958","chromosome"
"SRR11949134_202105251828_42_length_13529_cov_15.824578","chromosome"
"SRR11949134_202105251828_43_length_13243_cov_12.523407","chromosome"
"SRR11949134_202105251828_44_length_10781_cov_15.274075","chromosome"
"SRR11949134_202105251828_47_length_9014_cov_14.946551","chromosome"
"SRR11949134_202105251828_48_length_8859_cov_12.947435","chromosome"
"SRR11949134_202105251828_49_length_7501_cov_14.258205","chromosome"
"SRR11949134_202105251828_52_length_5373_cov_13.621616","chromosome"
"SRR11949134_202105251828_54_length_5041_cov_90.226699","chromosome"
"SRR11949134_202105251828_55_length_4838_cov_26.001698","chromosome"
"SRR11949134_202105251828_56_length_4369_cov_16.084630","chromosome"
"SRR11949134_202105251828_57_length_4349_cov_13.788252","chromosome"
"SRR11949134_202105251828_58_length_4231_cov_15.632797","chromosome"
"SRR11949134_202105251828_59_length_3877_cov_18.819200","plasmid"
"SRR11949134_202105251828_60_length_3319_cov_12.431078","chromosome"
"SRR11949134_202105251828_61_length_2642_cov_16.980517","chromosome"
