'Assembly Accession'	'SRA Accession'	'Prob_Chromosome'	'Prob_Plasmid'	'Prediction'	'Contig_name'	'Contig_length'
GCA_013795545.1	SRR11948783	0.961049571759432	0.0389504282405678	"Chromosome"	"SRR11948783_202105251828_16_length_137793_cov_12.163788"	137793
GCA_013795545.1	SRR11948783	0.987043526977909	0.0129564730220914	"Chromosome"	"SRR11948783_202105251828_17_length_124777_cov_10.696759"	124777
GCA_013795545.1	SRR11948783	0.965123012820272	0.0348769871797275	"Chromosome"	"SRR11948783_202105251828_18_length_124147_cov_12.301814"	124147
GCA_013795545.1	SRR11948783	0.944748230110038	0.0552517698899623	"Chromosome"	"SRR11948783_202105251828_19_length_114979_cov_10.685761"	114979
GCA_013795545.1	SRR11948783	0.96579210061993	0.0342078993800695	"Chromosome"	"SRR11948783_202105251828_20_length_109368_cov_12.319102"	109368
GCA_013795545.1	SRR11948783	0.966951801806397	0.0330481981936027	"Chromosome"	"SRR11948783_202105251828_21_length_106955_cov_12.304770"	106955
GCA_013795545.1	SRR11948783	0.971429660636951	0.0285703393630489	"Chromosome"	"SRR11948783_202105251828_22_length_104631_cov_12.057538"	104631
GCA_013795545.1	SRR11948783	0.986305423902725	0.0136945760972745	"Chromosome"	"SRR11948783_202105251828_23_length_104265_cov_11.014260"	104265
GCA_013795545.1	SRR11948783	0.974381099792765	0.0256189002072347	"Chromosome"	"SRR11948783_202105251828_24_length_98458_cov_11.266528"	98458
GCA_013795545.1	SRR11948783	0.900102201489929	0.0998977985100713	"Chromosome"	"SRR11948783_202105251828_25_length_71295_cov_11.567348"	71295
GCA_013795545.1	SRR11948783	0.970366355799493	0.0296336442005066	"Chromosome"	"SRR11948783_202105251828_26_length_51225_cov_11.650065"	51225
GCA_013795545.1	SRR11948783	0.987303685900584	0.012696314099416	"Chromosome"	"SRR11948783_202105251828_27_length_51179_cov_11.208124"	51179
GCA_013795545.1	SRR11948783	0.962745073815647	0.0372549261843534	"Chromosome"	"SRR11948783_202105251828_28_length_41740_cov_12.198039"	41740
GCA_013795545.1	SRR11948783	0.161446857572399	0.838553142427601	"Plasmid"	"SRR11948783_202105251828_29_length_41186_cov_32.680070"	41186
GCA_013795545.1	SRR11948783	0.912440079129082	0.0875599208709182	"Chromosome"	"SRR11948783_202105251828_30_length_30045_cov_12.774016"	30045
GCA_013795545.1	SRR11948783	0.921491220220419	0.0785087797795807	"Chromosome"	"SRR11948783_202105251828_31_length_29945_cov_11.229090"	29945
GCA_013795545.1	SRR11948783	0.977626091100548	0.0223739088994517	"Chromosome"	"SRR11948783_202105251828_32_length_17515_cov_9.859846"	17515
GCA_013795545.1	SRR11948783	0.988011113624078	0.0119888863759224	"Chromosome"	"SRR11948783_202105251828_33_length_16635_cov_10.915193"	16635
GCA_013795545.1	SRR11948783	0.873204049798532	0.126795950201468	"Chromosome"	"SRR11948783_202105251828_34_length_15884_cov_12.003935"	15884
GCA_013795545.1	SRR11948783	0.140153144685911	0.859846855314089	"Plasmid"	"SRR11948783_202105251828_35_length_15329_cov_20.052954"	15329
GCA_013795545.1	SRR11948783	0.0641666633793806	0.935833336620619	"Plasmid"	"SRR11948783_202105251828_36_length_14866_cov_33.483004"	14866
GCA_013795545.1	SRR11948783	0.954582167121961	0.0454178328780392	"Chromosome"	"SRR11948783_202105251828_37_length_13380_cov_10.545160"	13380
GCA_013795545.1	SRR11948783	0.747860797289023	0.252139202710977	"Chromosome"	"SRR11948783_202105251828_38_length_12684_cov_11.389583"	12684
GCA_013795545.1	SRR11948783	0.948120726983256	0.0518792730167438	"Chromosome"	"SRR11948783_202105251828_39_length_12059_cov_12.583808"	12059
GCA_013795545.1	SRR11948783	0.929317679682135	0.0706823203178653	"Chromosome"	"SRR11948783_202105251828_40_length_11819_cov_10.867773"	11819
GCA_013795545.1	SRR11948783	0.0342841501912481	0.965715849808752	"Plasmid"	"SRR11948783_202105251828_41_length_11168_cov_16.570963"	11168
GCA_013795545.1	SRR11948783	0.0553131493356145	0.944686850664386	"Plasmid"	"SRR11948783_202105251828_42_length_10803_cov_17.262458"	10803
GCA_013795545.1	SRR11948783	0.360043965762397	0.639956034237603	"Plasmid"	"SRR11948783_202105251828_43_length_10606_cov_33.937112"	10606
GCA_013795545.1	SRR11948783	0.116442662432013	0.883557337567987	"Plasmid"	"SRR11948783_202105251828_44_length_8570_cov_17.426981"	8570
GCA_013795545.1	SRR11948783	0.351173724740369	0.648826275259631	"Plasmid"	"SRR11948783_202105251828_45_length_8247_cov_20.333005"	8247
GCA_013795545.1	SRR11948783	0.173471454258124	0.826528545741876	"Plasmid"	"SRR11948783_202105251828_46_length_6443_cov_16.446485"	6443
GCA_013795545.1	SRR11948783	0.548636642642501	0.451363357357499	"Chromosome"	"SRR11948783_202105251828_47_length_6387_cov_12.354153"	6387
GCA_013795545.1	SRR11948783	0.0396602940787109	0.960339705921289	"Plasmid"	"SRR11948783_202105251828_48_length_5999_cov_17.425920"	5999
GCA_013795545.1	SRR11948783	0.993190164787443	0.00680983521255651	"Chromosome"	"SRR11948783_202105251828_49_length_4836_cov_79.702060"	4836
GCA_013795545.1	SRR11948783	0.969665225946545	0.030334774053455	"Chromosome"	"SRR11948783_202105251828_50_length_4775_cov_11.782272"	4775
GCA_013795545.1	SRR11948783	0.944578739318296	0.0554212606817043	"Chromosome"	"SRR11948783_202105251828_51_length_4369_cov_12.152287"	4369
GCA_013795545.1	SRR11948783	0.961664954569665	0.0383350454303349	"Chromosome"	"SRR11948783_202105251828_52_length_3217_cov_10.058576"	3217
GCA_013795545.1	SRR11948783	0.982180345225019	0.0178196547749809	"Chromosome"	"SRR11948783_202105251828_53_length_3164_cov_9.188673"	3164
GCA_013795545.1	SRR11948783	0.264606047816409	0.735393952183591	"Plasmid"	"SRR11948783_202105251828_54_length_3066_cov_10.947941"	3066
GCA_013795545.1	SRR11948783	0.00333644025467994	0.99666355974532	"Plasmid"	"SRR11948783_202105251828_55_length_2979_cov_18.857994"	2979
GCA_013795545.1	SRR11948783	0.561138235999632	0.438861764000368	"Chromosome"	"SRR11948783_202105251828_56_length_2854_cov_11.167950"	2854
GCA_013795545.1	SRR11948783	0.676924536740518	0.323075463259482	"Chromosome"	"SRR11948783_202105251828_57_length_2707_cov_24.544186"	2707
GCA_013795545.1	SRR11948783	0.908394660904373	0.0916053390956268	"Chromosome"	"SRR11948783_202105251828_58_length_2583_cov_32.634365"	2583
GCA_013795545.1	SRR11948783	0.518526090352952	0.481473909647048	"Chromosome"	"SRR11948783_202105251828_59_length_2524_cov_12.457655"	2524
GCA_013795545.1	SRR11948783	0.256705482705964	0.743294517294036	"Plasmid"	"SRR11948783_202105251828_60_length_2438_cov_9.740805"	2438
GCA_013795545.1	SRR11948783	0.802230561750464	0.197769438249536	"Chromosome"	"SRR11948783_202105251828_61_length_2345_cov_102.180343"	2345
GCA_013795545.1	SRR11948783	0.945929883225745	0.054070116774255	"Chromosome"	"SRR11948783_202105251828_62_length_2314_cov_58.965249"	2314
GCA_013795545.1	SRR11948783	0.768547874621111	0.231452125378889	"Chromosome"	"SRR11948783_202105251828_63_length_2248_cov_12.204620"	2248
GCA_013795545.1	SRR11948783	0.998153302118113	0.00184669788188729	"Chromosome"	"SRR11948783_202105251828_64_length_1793_cov_19.905162"	1793
GCA_013795545.1	SRR11948783	0.358095118021157	0.641904881978843	"Plasmid"	"SRR11948783_202105251828_65_length_1448_cov_58.152157"	1448
GCA_013795545.1	SRR11948783	0.64742884202355	0.35257115797645	"Chromosome"	"SRR11948783_202105251828_66_length_1443_cov_42.000000"	1443
GCA_013795545.1	SRR11948783	0.281946985642321	0.718053014357679	"Plasmid"	"SRR11948783_202105251828_67_length_1368_cov_28.933924"	1368
GCA_013795545.1	SRR11948783	0.86155899998907	0.13844100001093	"Chromosome"	"SRR11948783_202105251828_68_length_1212_cov_23.212903"	1212
GCA_013795545.1	SRR11948783	0.847641290276614	0.152358709723386	"Chromosome"	"SRR11948783_202105251828_69_length_1153_cov_11.771930"	1153
GCA_013795545.1	SRR11948783	0.957931354090418	0.042068645909582	"Chromosome"	"SRR11948783_202105251828_70_length_1131_cov_10.545817"	1131
GCA_013795545.1	SRR11948783	0.99287354763157	0.00712645236842968	"Chromosome"	"SRR11948783_202105251828_71_length_1081_cov_14.279874"	1081
GCA_013795545.1	SRR11948783	0.955575819304137	0.044424180695863	"Chromosome"	"SRR11948783_202105251828_72_length_1074_cov_20.227033"	1074
GCA_013795795.1	SRR11948784	0.974497795311564	0.025502204688436	"Chromosome"	"SRR11948784_202105251828_1_length_658486_cov_9.620980"	658486
GCA_013795795.1	SRR11948784	0.974020190806635	0.0259798091933646	"Chromosome"	"SRR11948784_202105251828_2_length_538359_cov_9.880451"	538359
GCA_013795795.1	SRR11948784	0.983256508984454	0.0167434910155462	"Chromosome"	"SRR11948784_202105251828_3_length_374309_cov_8.954506"	374309
GCA_013795795.1	SRR11948784	0.967655957097275	0.0323440429027247	"Chromosome"	"SRR11948784_202105251828_4_length_342364_cov_10.314896"	342364
GCA_013795795.1	SRR11948784	0.983167954256363	0.0168320457436374	"Chromosome"	"SRR11948784_202105251828_5_length_246502_cov_10.594236"	246502
GCA_013795795.1	SRR11948784	0.964139960398235	0.0358600396017651	"Chromosome"	"SRR11948784_202105251828_6_length_209517_cov_10.268977"	209517
GCA_013795795.1	SRR11948784	0.9783544577989	0.0216455422011	"Chromosome"	"SRR11948784_202105251828_7_length_209212_cov_9.999842"	209212
GCA_013795795.1	SRR11948784	0.961872506564619	0.0381274934353809	"Chromosome"	"SRR11948784_202105251828_8_length_204841_cov_10.292506"	204841
GCA_013795795.1	SRR11948784	0.981706502630297	0.0182934973697034	"Chromosome"	"SRR11948784_202105251828_9_length_198843_cov_10.572994"	198843
GCA_013795795.1	SRR11948784	0.943133662012205	0.0568663379877948	"Chromosome"	"SRR11948784_202105251828_10_length_181266_cov_9.077062"	181266
GCA_013795795.1	SRR11948784	0.953343460036293	0.0466565399637073	"Chromosome"	"SRR11948784_202105251828_11_length_178865_cov_10.581538"	178865
GCA_013795795.1	SRR11948784	0.975051848801305	0.0249481511986952	"Chromosome"	"SRR11948784_202105251828_12_length_173943_cov_10.413380"	173943
GCA_013795795.1	SRR11948784	0.96182758273792	0.03817241726208	"Chromosome"	"SRR11948784_202105251828_13_length_159190_cov_10.362045"	159190
GCA_013795795.1	SRR11948784	0.958775475203677	0.0412245247963231	"Chromosome"	"SRR11948784_202105251828_14_length_147922_cov_9.367929"	147922
GCA_013795795.1	SRR11948784	0.96071063973743	0.0392893602625696	"Chromosome"	"SRR11948784_202105251828_15_length_137793_cov_10.892987"	137793
GCA_013795795.1	SRR11948784	0.991986930128578	0.00801306987142236	"Chromosome"	"SRR11948784_202105251828_16_length_124777_cov_9.522030"	124777
GCA_013795795.1	SRR11948784	0.97061805435857	0.0293819456414297	"Chromosome"	"SRR11948784_202105251828_17_length_124147_cov_10.661514"	124147
GCA_013795795.1	SRR11948784	0.976381395178103	0.0236186048218968	"Chromosome"	"SRR11948784_202105251828_18_length_115814_cov_8.950625"	115814
GCA_013795795.1	SRR11948784	0.944748230110038	0.0552517698899623	"Chromosome"	"SRR11948784_202105251828_19_length_114979_cov_9.499216"	114979
GCA_013795795.1	SRR11948784	0.944428676409645	0.0555713235903545	"Chromosome"	"SRR11948784_202105251828_20_length_109368_cov_10.648548"	109368
GCA_013795795.1	SRR11948784	0.967170702167261	0.0328292978327387	"Chromosome"	"SRR11948784_202105251828_21_length_107049_cov_10.747610"	107049
GCA_013795795.1	SRR11948784	0.923852011340094	0.0761479886599062	"Chromosome"	"SRR11948784_202105251828_22_length_98452_cov_10.086845"	98452
GCA_013795795.1	SRR11948784	0.900102201489929	0.0998977985100713	"Chromosome"	"SRR11948784_202105251828_23_length_71295_cov_10.657964"	71295
GCA_013795795.1	SRR11948784	0.156630316475995	0.843369683524005	"Plasmid"	"SRR11948784_202105251828_24_length_64316_cov_25.991120"	64316
GCA_013795795.1	SRR11948784	0.962332382712677	0.0376676172873229	"Chromosome"	"SRR11948784_202105251828_25_length_51225_cov_9.999511"	51225
GCA_013795795.1	SRR11948784	0.962193338407196	0.0378066615928043	"Chromosome"	"SRR11948784_202105251828_26_length_41646_cov_10.461596"	41646
GCA_013795795.1	SRR11948784	0.912440079129082	0.0875599208709182	"Chromosome"	"SRR11948784_202105251828_27_length_30045_cov_10.878501"	30045
GCA_013795795.1	SRR11948784	0.922335358394884	0.0776646416051157	"Chromosome"	"SRR11948784_202105251828_28_length_29945_cov_10.069388"	29945
GCA_013795795.1	SRR11948784	0.161193263948296	0.838806736051704	"Plasmid"	"SRR11948784_202105251828_29_length_28294_cov_15.960166"	28294
GCA_013795795.1	SRR11948784	0.99668490885929	0.0033150911407096	"Chromosome"	"SRR11948784_202105251828_30_length_23146_cov_8.626917"	23146
GCA_013795795.1	SRR11948784	0.99781300792341	0.00218699207659034	"Chromosome"	"SRR11948784_202105251828_31_length_17515_cov_8.612434"	17515
GCA_013795795.1	SRR11948784	0.988262184237699	0.0117378157623008	"Chromosome"	"SRR11948784_202105251828_32_length_16635_cov_9.184759"	16635
GCA_013795795.1	SRR11948784	0.873204049797857	0.126795950202143	"Chromosome"	"SRR11948784_202105251828_33_length_15884_cov_10.287491"	15884
GCA_013795795.1	SRR11948784	0.059421891567711	0.940578108432289	"Plasmid"	"SRR11948784_202105251828_34_length_13493_cov_14.466781"	13493
GCA_013795795.1	SRR11948784	0.954582167121919	0.045417832878081	"Chromosome"	"SRR11948784_202105251828_35_length_13380_cov_9.318192"	13380
GCA_013795795.1	SRR11948784	0.747860797289023	0.252139202710977	"Chromosome"	"SRR11948784_202105251828_36_length_12684_cov_10.139205"	12684
GCA_013795795.1	SRR11948784	0.911394882319549	0.0886051176804509	"Chromosome"	"SRR11948784_202105251828_37_length_12059_cov_11.056654"	12059
GCA_013795795.1	SRR11948784	0.949217897333017	0.0507821026669834	"Chromosome"	"SRR11948784_202105251828_38_length_11819_cov_9.522751"	11819
GCA_013795795.1	SRR11948784	0.0342841501912481	0.965715849808752	"Plasmid"	"SRR11948784_202105251828_39_length_11168_cov_14.478942"	11168
GCA_013795795.1	SRR11948784	0.0553131493356145	0.944686850664386	"Plasmid"	"SRR11948784_202105251828_40_length_10803_cov_13.007119"	10803
GCA_013795795.1	SRR11948784	0.944034347758485	0.0559656522415151	"Chromosome"	"SRR11948784_202105251828_41_length_6387_cov_11.799201"	6387
GCA_013795795.1	SRR11948784	0.993584336379624	0.00641566362037649	"Chromosome"	"SRR11948784_202105251828_42_length_4837_cov_66.140127"	4837
GCA_013795795.1	SRR11948784	0.969616568911079	0.0303834310889212	"Chromosome"	"SRR11948784_202105251828_43_length_4774_cov_10.233699"	4774
GCA_013795795.1	SRR11948784	0.944578739318262	0.0554212606817384	"Chromosome"	"SRR11948784_202105251828_44_length_4369_cov_10.824847"	4369
GCA_013795795.1	SRR11948784	0.501970476823057	0.498029523176943	"Chromosome"	"SRR11948784_202105251828_45_length_3856_cov_10.343792"	3856
GCA_013795795.1	SRR11948784	0.0102462752124929	0.989753724787507	"Plasmid"	"SRR11948784_202105251828_46_length_3439_cov_40.220713"	3439
GCA_013795795.1	SRR11948784	0.955171977190697	0.0448280228093028	"Chromosome"	"SRR11948784_202105251828_47_length_3164_cov_8.712216"	3164
GCA_013795795.1	SRR11948784	0.99562083416392	0.00437916583608045	"Chromosome"	"SRR11948784_202105251828_48_length_3147_cov_16.237086"	3147
GCA_013795795.1	SRR11948784	0.101961838226839	0.898038161773161	"Plasmid"	"SRR11948784_202105251828_49_length_3137_cov_24.619934"	3137
GCA_013795795.1	SRR11948784	0.225308238526768	0.774691761473232	"Plasmid"	"SRR11948784_202105251828_50_length_3069_cov_9.820870"	3069
GCA_013795795.1	SRR11948784	0.00473289654937525	0.995267103450625	"Plasmid"	"SRR11948784_202105251828_51_length_2970_cov_15.057686"	2970
GCA_013795795.1	SRR11948784	0.956461822640501	0.0435381773594993	"Chromosome"	"SRR11948784_202105251828_52_length_2851_cov_9.339574"	2851
GCA_013795795.1	SRR11948784	0.689754947234989	0.310245052765011	"Chromosome"	"SRR11948784_202105251828_53_length_2736_cov_13.758145"	2736
GCA_013795795.1	SRR11948784	0.908394660904373	0.0916053390956268	"Chromosome"	"SRR11948784_202105251828_54_length_2583_cov_30.041531"	2583
GCA_013795795.1	SRR11948784	0.292895291019747	0.707104708980253	"Plasmid"	"SRR11948784_202105251828_55_length_2524_cov_10.870672"	2524
GCA_013795795.1	SRR11948784	0.0203057819462619	0.979694218053738	"Plasmid"	"SRR11948784_202105251828_56_length_2440_cov_10.125811"	2440
GCA_013795795.1	SRR11948784	0.885420212493171	0.114579787506829	"Chromosome"	"SRR11948784_202105251828_57_length_2354_cov_69.499326"	2354
GCA_013795795.1	SRR11948784	0.976440474855512	0.0235595251444884	"Chromosome"	"SRR11948784_202105251828_58_length_2314_cov_51.392318"	2314
GCA_013795795.1	SRR11948784	0.311560834191422	0.688439165808578	"Plasmid"	"SRR11948784_202105251828_59_length_1913_cov_13.415454"	1913
GCA_013795795.1	SRR11948784	0.358095118021157	0.641904881978843	"Plasmid"	"SRR11948784_202105251828_60_length_1448_cov_32.937169"	1448
GCA_013795795.1	SRR11948784	0.64742884202355	0.35257115797645	"Chromosome"	"SRR11948784_202105251828_61_length_1443_cov_37.729483"	1443
GCA_013795795.1	SRR11948784	0.981359080574774	0.0186409194252258	"Chromosome"	"SRR11948784_202105251828_62_length_1433_cov_28.007657"	1433
GCA_013795795.1	SRR11948784	0.303790369047088	0.696209630952912	"Plasmid"	"SRR11948784_202105251828_63_length_1414_cov_35.410256"	1414
GCA_013795795.1	SRR11948784	0.281946985642321	0.718053014357679	"Plasmid"	"SRR11948784_202105251828_64_length_1368_cov_25.262691"	1368
GCA_013795795.1	SRR11948784	0.86155899998907	0.13844100001093	"Chromosome"	"SRR11948784_202105251828_65_length_1212_cov_18.058986"	1212
GCA_013795795.1	SRR11948784	0.847641290276563	0.152358709723437	"Chromosome"	"SRR11948784_202105251828_66_length_1153_cov_9.902534"	1153
GCA_013795795.1	SRR11948784	0.957931354090427	0.0420686459095729	"Chromosome"	"SRR11948784_202105251828_67_length_1131_cov_10.613546"	1131
GCA_013795795.1	SRR11948784	0.993295866342084	0.00670413365791633	"Chromosome"	"SRR11948784_202105251828_68_length_1080_cov_13.770440"	1080
GCA_013732175.1	SRR11948872	0.973151518276933	0.0268484817230673	"Chromosome"	"SRR11948872_202105251828_1_length_761435_cov_13.209819"	761435
GCA_013732175.1	SRR11948872	0.984110662797221	0.0158893372027794	"Chromosome"	"SRR11948872_202105251828_2_length_423341_cov_11.750958"	423341
GCA_013732175.1	SRR11948872	0.979154406698682	0.0208455933013176	"Chromosome"	"SRR11948872_202105251828_3_length_387422_cov_12.861173"	387422
GCA_013732175.1	SRR11948872	0.964206867246788	0.0357931327532125	"Chromosome"	"SRR11948872_202105251828_4_length_376840_cov_13.934329"	376840
GCA_013732175.1	SRR11948872	0.967518324157072	0.0324816758429278	"Chromosome"	"SRR11948872_202105251828_5_length_261140_cov_13.389391"	261140
GCA_013732175.1	SRR11948872	0.980577518556152	0.0194224814438479	"Chromosome"	"SRR11948872_202105251828_6_length_256792_cov_12.637169"	256792
GCA_013732175.1	SRR11948872	0.983191547798983	0.0168084522010166	"Chromosome"	"SRR11948872_202105251828_7_length_246490_cov_14.371813"	246490
GCA_013732175.1	SRR11948872	0.968528856540157	0.0314711434598431	"Chromosome"	"SRR11948872_202105251828_8_length_222437_cov_14.286411"	222437
GCA_013732175.1	SRR11948872	0.960317037467711	0.0396829625322888	"Chromosome"	"SRR11948872_202105251828_9_length_221302_cov_13.742236"	221302
