#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
ECO-JSC-RGN-105294.fna	ECO-JSC-RGN-105294_202103232141_77_length_8248_cov_45.731000	4715	5974	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	resfinder~~~cmlA1_1~~~M64556 cmlA1_1
ECO-JSC-RGN-105294.fna	ECO-JSC-RGN-105294_202103232141_77_length_8248_cov_45.731000	6236	7037	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
ECO-JSC-RGN-105294.fna	ECO-JSC-RGN-105294_202103232141_77_length_8248_cov_45.731000	7435	7932	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	resfinder~~~dfrA12_8~~~AM040708 dfrA12_8
ECO-JSC-RGN-105294.fna	ECO-JSC-RGN-105294_202103232141_77_length_8248_cov_45.731000	7929	8104	ant(3'')-Ia_1	1-184/972	===...../......	4/8	18.11	94.56	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105294.fna	ECO-JSC-RGN-105294_202103232141_9_length_174457_cov_10.070742	5045	6277	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-104568.fna	ECO-JSC-RGN-104568_202103232141_17_length_130942_cov_50.034257	30000	31232	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-104568.fna	ECO-JSC-RGN-104568_202103232141_64_length_3146_cov_339.710003	310	1185	blaCTX-M-32_2	1-876/876	===============	0/0	100.00	100.00	resfinder	AJ557142	resfinder~~~blaCTX-M-32_2~~~AJ557142 blaCTX-M-32_2
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_10_length_212990_cov_46.770564	177932	181084	oqxB_1	1-3153/3153	===============	0/0	100.00	99.14	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_10_length_212990_cov_46.770564	181108	182283	oqxA_1	1-1176/1176	===============	0/0	100.00	99.41	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_13_length_183119_cov_35.896543	97975	98835	blaSHV-76_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AM176551	resfinder~~~blaSHV-76_1~~~AM176551 blaSHV-76_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_16_length_150120_cov_49.417227	13934	14353	fosA_3	1-420/420	===============	0/0	100.00	98.81	resfinder	ACWO01000079	resfinder~~~fosA_3~~~ACWO01000079 fosA_3
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_42_length_12357_cov_54.796091	2591	3837	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_42_length_12357_cov_54.796091	12093	12297	qnrB74_1	1-205/645	=====..........	0/0	31.78	96.58	resfinder	KJ415247	resfinder~~~qnrB74_1~~~KJ415247 qnrB74_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_44_length_6939_cov_55.536724	4677	5159	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_44_length_6939_cov_55.536724	5166	5333	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_46_length_5790_cov_42.209172	1195	2055	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_46_length_5790_cov_42.209172	2776	3612	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_46_length_5790_cov_42.209172	3612	4415	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_46_length_5790_cov_42.209172	4476	5291	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_51_length_3050_cov_78.893374	471	1346	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_52_length_2753_cov_50.137145	1773	2633	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_53_length_2338_cov_46.177797	123	722	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_53_length_2338_cov_46.177797	853	1683	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105177.fna	KLP-JSC-RGN-105177_202103232141_53_length_2338_cov_46.177797	1821	2265	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_3_length_278460_cov_36.395570	67312	68487	oqxA_1	1-1176/1176	===============	0/0	100.00	100.00	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_3_length_278460_cov_36.395570	68511	71663	oqxB_1	1-3153/3153	===============	0/0	100.00	100.00	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_50_length_6112_cov_87.341342	147	1068	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_55_length_3787_cov_40.596496	220	1080	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	resfinder~~~aac(3)-IId_1~~~EU022314 aac(3)-IId_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_56_length_3472_cov_134.864507	145	311	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_56_length_3472_cov_134.864507	419	1018	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_56_length_3472_cov_134.864507	1149	1979	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_56_length_3472_cov_134.864507	2117	2749	catB3_2	1-633/633	===============	0/0	100.00	100.00	resfinder	U13880	resfinder~~~catB3_2~~~U13880 catB3_2
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_56_length_3472_cov_134.864507	2797	3286	ARR-3_4	54-543/543	.==============	0/0	90.24	99.39	resfinder	FM207631	resfinder~~~ARR-3_4~~~FM207631 ARR-3_4
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_5_length_270098_cov_37.531074	255693	256112	fosA6_1	1-420/433	===============	0/0	97.00	98.81	resfinder	KU254579	resfinder~~~fosA6_1~~~KU254579 fosA6_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_63_length_1905_cov_73.148796	128	929	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_63_length_1905_cov_73.148796	1327	1824	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	resfinder~~~dfrA12_8~~~AM040708 dfrA12_8
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_63_length_1905_cov_73.148796	1821	1905	ant(3'')-Ia_1	99-184/972	.==...../......	1/1	8.74	96.51	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_66_length_1762_cov_171.810089	879	1739	blaSHV-12_1	1-861/861	===============	0/0	100.00	100.00	resfinder	KF976405	resfinder~~~blaSHV-12_1~~~KF976405 Alternate name; SHV-5-2a
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_67_length_1653_cov_71.713873	748	1404	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	resfinder~~~qnrS1_1~~~AB187515 qnrS1_1
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_68_length_1570_cov_209.255861	306	1172	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
KLP-JSC-RGN-105171.fna	KLP-JSC-RGN-105171_202103232141_76_length_1191_cov_66.739677	213	1028	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	resfinder~~~aph(3')-Ia_1~~~V00359 aph(3')-Ia_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_120_length_5789_cov_13.637605	500	1315	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_120_length_5789_cov_13.637605	1376	2179	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_120_length_5789_cov_13.637605	2179	3015	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_120_length_5789_cov_13.637605	3736	4596	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_131_length_2753_cov_57.800448	1773	2633	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_135_length_2438_cov_68.720034	74	518	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_135_length_2438_cov_68.720034	656	1486	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_135_length_2438_cov_68.720034	1716	2315	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_19_length_91845_cov_11.811906	78260	78679	fosA6_1	1-420/433	===============	0/0	97.00	99.76	resfinder	KU254579	resfinder~~~fosA6_1~~~KU254579 fosA6_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_29_length_62873_cov_11.058364	55148	58300	oqxB_1	1-3153/3153	===============	0/0	100.00	98.57	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_29_length_62873_cov_11.058364	58324	59499	oqxA_1	1-1176/1176	===============	0/0	100.00	98.89	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_34_length_57887_cov_8.636862	27923	28783	blaSHV-106_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AM922307	resfinder~~~blaSHV-106_1~~~AM922307 blaSHV-106_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_42_length_46560_cov_18.890390	2776	3651	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_58_length_32103_cov_16.006463	29902	30384	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_58_length_32103_cov_16.006463	30391	30558	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_96_length_13632_cov_41.655847	896	1540	qnrB1_1	1-645/645	===============	0/0	100.00	100.00	resfinder	DQ351241	resfinder~~~qnrB1_1~~~DQ351241 qnrB1_1
KLP-JSC-RGN-105339.fna	KLP-JSC-RGN-105339_202103232141_96_length_13632_cov_41.655847	9796	11042	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-104542.fna	ECO-JSC-RGN-104542_202103232141_11_length_165254_cov_33.415507	99710	100942	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-104542.fna	ECO-JSC-RGN-104542_202103232141_25_length_77485_cov_33.974860	23571	24446	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-104542.fna	ECO-JSC-RGN-104542_202103232141_57_length_4048_cov_59.483002	597	763	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-104542.fna	ECO-JSC-RGN-104542_202103232141_57_length_4048_cov_59.483002	782	1255	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-104542.fna	ECO-JSC-RGN-104542_202103232141_57_length_4048_cov_59.483002	1386	2174	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-104542.fna	ECO-JSC-RGN-104542_202103232141_57_length_4048_cov_59.483002	2694	3560	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_13_length_165092_cov_10.112505	64150	65382	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_47_length_15204_cov_29.047663	2591	3837	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_53_length_11079_cov_29.536662	1832	1998	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_53_length_11079_cov_29.536662	2017	2490	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_53_length_11079_cov_29.536662	2621	3409	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_53_length_11079_cov_29.536662	3929	4795	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_53_length_11079_cov_29.536662	10090	11011	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_67_length_3739_cov_26.924085	2715	3590	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_74_length_2338_cov_27.270234	123	722	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_74_length_2338_cov_27.270234	853	1683	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
ECO-JSC-RGN-103678.fna	ECO-JSC-RGN-103678_202103232141_74_length_2338_cov_27.270234	1821	2265	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_19_length_96157_cov_48.659398	54729	57881	oqxB_1	1-3153/3153	===============	0/0	100.00	98.57	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_19_length_96157_cov_48.659398	57905	59080	oqxA_1	1-1176/1176	===============	0/0	100.00	98.89	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_1_length_691553_cov_38.092162	630136	630996	blaSHV-106_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AM922307	resfinder~~~blaSHV-106_1~~~AM922307 blaSHV-106_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_31_length_11591_cov_48.171878	500	1315	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_31_length_11591_cov_48.171878	1376	2179	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_31_length_11591_cov_48.171878	2179	3015	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_31_length_11591_cov_48.171878	3736	4596	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_31_length_11591_cov_48.171878	7418	8293	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_33_length_8088_cov_56.193858	6621	7265	qnrB1_1	1-645/645	===============	0/0	100.00	100.00	resfinder	DQ351241	resfinder~~~qnrB1_1~~~DQ351241 qnrB1_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_34_length_6881_cov_55.672986	1546	1713	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_34_length_6881_cov_55.672986	1720	2202	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_39_length_2519_cov_56.230139	121	981	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_3_length_378137_cov_51.798910	22809	23228	fosA6_1	1-420/433	===============	0/0	97.00	99.76	resfinder	KU254579	resfinder~~~fosA6_1~~~KU254579 fosA6_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_40_length_2338_cov_50.574967	74	518	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_40_length_2338_cov_50.574967	656	1486	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105182.fna	KLP-JSC-RGN-105182_202103232141_40_length_2338_cov_50.574967	1617	2216	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
UNK-JSC-RGN-105342.fna	UNK-JSC-RGN-105342_202103232141_121_length_3956_cov_5.930137	447	1247	blaOXA-205_1	1-801/801	===============	0/0	100.00	100.00	resfinder	JF800667	resfinder~~~blaOXA-205_1~~~JF800667 blaOXA-205_1
UNK-JSC-RGN-105342.fna	UNK-JSC-RGN-105342_202103232141_121_length_3956_cov_5.930137	1709	2575	sul1_5	1-867/867	===============	0/0	100.00	99.77	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
UNK-JSC-RGN-105342.fna	UNK-JSC-RGN-105342_202103232141_2_length_37923_cov_5.077895	26330	27118	blaOXA-488_1	1-789/789	===============	0/0	100.00	99.87	resfinder	CP017969	resfinder~~~blaOXA-488_1~~~CP017969 blaOXA-488_1
UNK-JSC-RGN-105342.fna	UNK-JSC-RGN-105342_202103232141_33_length_13419_cov_5.400839	12422	12479	aac(3)-Ib_1	1-58/531	==.............	0/0	10.92	100.00	resfinder	L06157	resfinder~~~aac(3)-Ib_1~~~L06157 aac(3)-Ib_1
UNK-JSC-RGN-105342.fna	UNK-JSC-RGN-105342_202103232141_33_length_13419_cov_5.400839	12485	13326	aadA6_1	1-842/846	===============	0/0	99.53	99.53	resfinder	AF140629	resfinder~~~aadA6_1~~~AF140629 aadA6_1
UNK-JSC-RGN-105342.fna	UNK-JSC-RGN-105342_202103232141_46_length_11096_cov_4.788366	8835	9032	crpP_1	1-198/198	===============	0/0	100.00	94.95	resfinder	HM560971	resfinder~~~crpP_1~~~HM560971 crpP_1
UNK-JSC-RGN-105342.fna	UNK-JSC-RGN-105342_202103232141_56_length_9422_cov_4.597539	109	915	aph(3')-IIb_1	1-807/807	===============	0/0	100.00	98.76	resfinder	X90856	resfinder~~~aph(3')-IIb_1~~~X90856 aph(3')-IIb_1
KLP-JSC-RGN-105340.fna	KLP-JSC-RGN-105340_202103232141_13_length_89057_cov_6.816386	54906	58058	oqxB_1	1-3153/3153	===============	0/0	100.00	99.30	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105340.fna	KLP-JSC-RGN-105340_202103232141_13_length_89057_cov_6.816386	58082	59257	oqxA_1	1-1176/1176	===============	0/0	100.00	99.41	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105340.fna	KLP-JSC-RGN-105340_202103232141_149_length_23503_cov_7.130453	8151	8570	fosA_6	1-420/420	===============	0/0	100.00	96.91	resfinder	ACZD01000244	resfinder~~~fosA_6~~~ACZD01000244 fosA_6
KLP-JSC-RGN-105340.fna	KLP-JSC-RGN-105340_202103232141_407_length_3348_cov_7.027515	559	1374	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105340.fna	KLP-JSC-RGN-105340_202103232141_407_length_3348_cov_7.027515	1435	2238	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105340.fna	KLP-JSC-RGN-105340_202103232141_407_length_3348_cov_7.027515	2238	3074	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
