GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,GCA_014169115.1_ASM1416911v1_202109171340_110_length_3072_cov_358.917863
GCA_013835585.1_ASM1383558v1,plasmid_AA168,CP057473.1,GCA_013835585.1_ASM1383558v1_202109200955_82_length_1052_cov_151.696216
GCA_013835585.1_ASM1383558v1,plasmid_AA168,CP057473.1,GCA_013835585.1_ASM1383558v1_202109200955_82_length_1052_cov_151.696216
GCA_013783465.1_ASM1378346v1,plasmid_AA474,CP056349.1,GCA_013783465.1_ASM1378346v1_202109200955_12_length_83739_cov_18.627326
GCA_013735655.1_ASM1373565v1,plasmid_AA425,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_84_length_13131_cov_12.318287
GCA_013735655.1_ASM1373565v1,plasmid_AA425,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_92_length_9915_cov_8.841030
GCA_013735655.1_ASM1373565v1,plasmid_AA425,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_95_length_9369_cov_12.244752
GCA_013735655.1_ASM1373565v1,plasmid_AA425,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_110_length_4742_cov_11.320260
GCA_013735655.1_ASM1373565v1,plasmid_AA425,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_113_length_4384_cov_10.325112
GCA_013735655.1_ASM1373565v1,plasmid_AA425,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_149_length_2098_cov_9.037037
GCA_013735655.1_ASM1373565v1,plasmid_AA425,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_159_length_1401_cov_22.924647
GCA_013735655.1_ASM1373565v1,plasmid_AA425,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_159_length_1401_cov_22.924647
GCA_013735655.1_ASM1373565v1,plasmid_AG340,CP056417.1,GCA_013735655.1_ASM1373565v1_202109200955_141_length_2480_cov_279.302592
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_67_length_20114_cov_5.204183
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_74_length_16571_cov_7.588604
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_86_length_12864_cov_10.418937
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_89_length_11616_cov_8.098964
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_107_length_5877_cov_13.607826
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_109_length_4992_cov_8.036588
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_111_length_4639_cov_9.359043
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_116_length_4184_cov_8.938378
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_119_length_4012_cov_7.682368
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_122_length_3728_cov_8.690364
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_131_length_3015_cov_8.489266
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_133_length_2775_cov_6.654834
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_138_length_2601_cov_15.105901
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_140_length_2549_cov_9.312139
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_144_length_2328_cov_7.693776
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_145_length_2314_cov_8.518061
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_146_length_2294_cov_8.130595
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_157_length_1446_cov_13.850644
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_160_length_1388_cov_211.463125
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_162_length_1341_cov_23.457166
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_162_length_1341_cov_23.457166
GCA_013735655.1_ASM1373565v1,plasmid_AA056,CP056413.1,GCA_013735655.1_ASM1373565v1_202109200955_165_length_1266_cov_7.767340
GCA_013735655.1_ASM1373565v1,plasmid_AB036,CP056415.1,GCA_013735655.1_ASM1373565v1_202109200955_125_length_3480_cov_145.521324
GCA_013735655.1_ASM1373565v1,plasmid_AF591,CP056414.1,GCA_013735655.1_ASM1373565v1_202109200955_83_length_13370_cov_42.729366
GCA_013735655.1_ASM1373565v1,plasmid_novel_dbf14c6ea705928d7eca8047e851b0aa,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_91_length_10191_cov_9.127583
GCA_013735655.1_ASM1373565v1,plasmid_novel_dbf14c6ea705928d7eca8047e851b0aa,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_97_length_8668_cov_11.756118
GCA_013735655.1_ASM1373565v1,plasmid_novel_dbf14c6ea705928d7eca8047e851b0aa,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_154_length_1562_cov_15.222997
GCA_013735655.1_ASM1373565v1,plasmid_AA378,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_76_length_15663_cov_11.805806
GCA_013735655.1_ASM1373565v1,plasmid_AA378,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_88_length_11798_cov_12.345043
GCA_013735655.1_ASM1373565v1,plasmid_AA378,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_115_length_4236_cov_10.282794
GCA_013735655.1_ASM1373565v1,plasmid_AA378,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_117_length_4056_cov_12.778061
GCA_013735655.1_ASM1373565v1,plasmid_AA378,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_121_length_3891_cov_11.971307
GCA_013735655.1_ASM1373565v1,plasmid_AA378,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_142_length_2465_cov_10.814371
GCA_013735655.1_ASM1373565v1,plasmid_AA378,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_164_length_1269_cov_10.268827
GCA_013735655.1_ASM1373565v1,plasmid_AA810,CP056412.1,GCA_013735655.1_ASM1373565v1_202109200955_82_length_13518_cov_11.145247
GCA_013885915.1_ASM1388591v1,plasmid_AA747,CP057560.1,GCA_013885915.1_ASM1388591v1_202109200955_8_length_110007_cov_18.224199
GCA_013833985.1_ASM1383398v1,plasmid_AD484,CP057454.1,GCA_013833985.1_ASM1383398v1_202109200955_34_length_4442_cov_432.573812
GCA_013818265.1_ASM1381826v1,plasmid_AA378,CP057172.1,GCA_013818265.1_ASM1381826v1_202109200955_17_length_90367_cov_83.344800
GCA_013818265.1_ASM1381826v1,plasmid_AA378,CP057172.1,GCA_013818265.1_ASM1381826v1_202109200955_36_length_4633_cov_77.770193
GCA_013818265.1_ASM1381826v1,plasmid_AA378,CP057171.1,GCA_013818265.1_ASM1381826v1_202109200955_44_length_1342_cov_338.953360
GCA_013818265.1_ASM1381826v1,plasmid_AA378,CP057171.1,GCA_013818265.1_ASM1381826v1_202109200955_44_length_1342_cov_338.953360
GCA_013818265.1_ASM1381826v1,plasmid_AA378,CP057171.1,GCA_013818265.1_ASM1381826v1_202109200955_44_length_1342_cov_338.953360
GCA_013818265.1_ASM1381826v1,plasmid_AA378,CP057171.1,GCA_013818265.1_ASM1381826v1_202109200955_44_length_1342_cov_338.953360
GCA_013818265.1_ASM1381826v1,plasmid_AA378,CP057171.1,GCA_013818265.1_ASM1381826v1_202109200955_44_length_1342_cov_338.953360
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_50_length_22161_cov_33.495200
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_52_length_18587_cov_43.414100
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_60_length_10807_cov_35.352190
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_65_length_9321_cov_33.684228
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_67_length_8970_cov_34.055100
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_69_length_8209_cov_79.921667
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_70_length_6556_cov_40.922519
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_71_length_6338_cov_31.506948
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_77_length_5023_cov_33.954711
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_81_length_3172_cov_34.254281
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_96_length_1611_cov_32.876141
GCA_013741855.1_ASM1374185v1,plasmid_AA579,CP056611.1,GCA_013741855.1_ASM1374185v1_202109200955_79_length_4149_cov_896.529224
GCA_013741855.1_ASM1374185v1,plasmid_AA282,CP056610.1,GCA_013741855.1_ASM1374185v1_202109200955_26_length_77638_cov_63.366692
GCA_013741855.1_ASM1374185v1,plasmid_AA282,CP056610.1,GCA_013741855.1_ASM1374185v1_202109200955_55_length_14843_cov_65.284911
GCA_013741855.1_ASM1374185v1,plasmid_AA282,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_86_length_2434_cov_68.827747
GCA_013741855.1_ASM1374185v1,plasmid_AA282,CP056609.1,GCA_013741855.1_ASM1374185v1_202109200955_86_length_2434_cov_68.827747
GCA_013741855.1_ASM1374185v1,plasmid_AB686,CP056612.1,GCA_013741855.1_ASM1374185v1_202109200955_95_length_1642_cov_1112.470288
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056250.1,GCA_013727075.1_ASM1372707v1_202109200955_16_length_109408_cov_17.221045
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056249.1,GCA_013727075.1_ASM1372707v1_202109200955_64_length_1331_cov_64.039867
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056250.1,GCA_013727075.1_ASM1372707v1_202109200955_64_length_1331_cov_64.039867
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056249.1,GCA_013727075.1_ASM1372707v1_202109200955_64_length_1331_cov_64.039867
GCA_013832965.1_ASM1383296v1,plasmid_AA749,CP057440.1,GCA_013832965.1_ASM1383296v1_202109200955_33_length_50654_cov_41.853088
GCA_013832965.1_ASM1383296v1,plasmid_AA378,CP057439.1,GCA_013832965.1_ASM1383296v1_202109200955_25_length_71627_cov_19.386378
GCA_013832965.1_ASM1383296v1,plasmid_AA378,CP057439.1,GCA_013832965.1_ASM1383296v1_202109200955_43_length_24819_cov_19.251134
GCA_013824985.1_ASM1382498v1,plasmid_novel_e02d0c7c484b875241dabcb57ab57c4c,CP057290.1,GCA_013824985.1_ASM1382498v1_202109200955_74_length_14762_cov_123.389717
GCA_013824985.1_ASM1382498v1,plasmid_novel_e02d0c7c484b875241dabcb57ab57c4c,CP057290.1,GCA_013824985.1_ASM1382498v1_202109200955_79_length_10990_cov_120.578943
GCA_013824985.1_ASM1382498v1,plasmid_AD690,CP057288.1,GCA_013824985.1_ASM1382498v1_202109200955_88_length_7229_cov_38.412053
GCA_013824985.1_ASM1382498v1,plasmid_AD690,CP057288.1,GCA_013824985.1_ASM1382498v1_202109200955_105_length_3012_cov_33.213629
GCA_013824985.1_ASM1382498v1,plasmid_AA738,CP057288.1,GCA_013824985.1_ASM1382498v1_202109200955_14_length_109451_cov_39.322782
GCA_013824985.1_ASM1382498v1,plasmid_AA738,CP057288.1,GCA_013824985.1_ASM1382498v1_202109200955_91_length_6238_cov_52.704593
GCA_013824985.1_ASM1382498v1,plasmid_AA738,CP057288.1,GCA_013824985.1_ASM1382498v1_202109200955_102_length_3151_cov_48.744958
GCA_013824985.1_ASM1382498v1,plasmid_AA738,CP057290.1,GCA_013824985.1_ASM1382498v1_202109200955_116_length_1225_cov_135.926829
GCA_013824985.1_ASM1382498v1,plasmid_AG658,CP057288.1,GCA_013824985.1_ASM1382498v1_202109200955_87_length_7283_cov_44.586141
GCA_013824985.1_ASM1382498v1,plasmid_AG658,CP057288.1,GCA_013824985.1_ASM1382498v1_202109200955_107_length_2886_cov_36.023496
GCA_013824985.1_ASM1382498v1,plasmid_AE682,CP057291.1,GCA_013824985.1_ASM1382498v1_202109200955_95_length_5097_cov_979.009562
GCA_013824985.1_ASM1382498v1,plasmid_AA674,CP057292.1,GCA_013824985.1_ASM1382498v1_202109200955_103_length_3095_cov_726.623260
GCA_013824985.1_ASM1382498v1,plasmid_AA343,CP057290.1,GCA_013824985.1_ASM1382498v1_202109200955_82_length_9379_cov_106.156095
GCA_013824985.1_ASM1382498v1,plasmid_AA378,CP057289.1,GCA_013824985.1_ASM1382498v1_202109200955_59_length_28884_cov_51.792481
GCA_013824985.1_ASM1382498v1,plasmid_AA378,CP057289.1,GCA_013824985.1_ASM1382498v1_202109200955_62_length_22293_cov_53.884453
GCA_013824985.1_ASM1382498v1,plasmid_AA378,CP057289.1,GCA_013824985.1_ASM1382498v1_202109200955_73_length_15756_cov_50.892468
GCA_013824985.1_ASM1382498v1,plasmid_AA378,CP057289.1,GCA_013824985.1_ASM1382498v1_202109200955_81_length_9832_cov_51.871143
GCA_013824985.1_ASM1382498v1,plasmid_AA378,CP057289.1,GCA_013824985.1_ASM1382498v1_202109200955_98_length_3862_cov_49.219551
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056844.1,GCA_013791985.1_ASM1379198v1_202109200955_31_length_49977_cov_89.830401
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056844.1,GCA_013791985.1_ASM1379198v1_202109200955_41_length_34459_cov_87.706242
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_52_length_6867_cov_85.371576
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_53_length_6862_cov_115.378187
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_54_length_6803_cov_93.522302
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_55_length_4610_cov_106.719391
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_59_length_3875_cov_194.848078
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_59_length_3875_cov_194.848078
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056842.1,GCA_013791985.1_ASM1379198v1_202109200955_60_length_3567_cov_43.820917
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_63_length_2526_cov_213.707636
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_63_length_2526_cov_213.707636
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_66_length_1813_cov_106.692972
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_67_length_1786_cov_269.686951
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_67_length_1786_cov_269.686951
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056842.1,GCA_013791985.1_ASM1379198v1_202109200955_67_length_1786_cov_269.686951
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_71_length_1130_cov_180.598291
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_71_length_1130_cov_180.598291
GCA_013791985.1_ASM1379198v1,plasmid_AG658,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_61_length_3068_cov_85.136075
GCA_013791985.1_ASM1379198v1,plasmid_AG658,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_65_length_1970_cov_104.546223
GCA_013791985.1_ASM1379198v1,plasmid_AA329,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_36_length_40427_cov_97.916679
GCA_013791985.1_ASM1379198v1,plasmid_AA329,CP056843.1,GCA_013791985.1_ASM1379198v1_202109200955_48_length_12804_cov_107.262748
GCA_013786165.1_ASM1378616v1,plasmid_AA579,CP056634.1,GCA_013786165.1_ASM1378616v1_202109200955_44_length_4149_cov_903.586198
GCA_013786165.1_ASM1378616v1,plasmid_AA976,CP056633.1,GCA_013786165.1_ASM1378616v1_202109200955_39_length_7539_cov_565.346690
GCA_013806085.1_ASM1380608v1,plasmid_AB745,CP057048.1,GCA_013806085.1_ASM1380608v1_202109200955_24_length_38538_cov_47.264482
GCA_013806085.1_ASM1380608v1,plasmid_AA304,CP057046.1,GCA_013806085.1_ASM1380608v1_202109200955_22_length_80487_cov_23.138153
GCA_013806085.1_ASM1380608v1,plasmid_AA304,CP057046.1,GCA_013806085.1_ASM1380608v1_202109200955_30_length_19591_cov_17.162659
GCA_013806085.1_ASM1380608v1,plasmid_AA304,CP057046.1,GCA_013806085.1_ASM1380608v1_202109200955_31_length_17599_cov_21.686699
GCA_013806085.1_ASM1380608v1,plasmid_AB442,CP057049.1,GCA_013806085.1_ASM1380608v1_202109200955_36_length_4798_cov_783.331621
GCA_013806085.1_ASM1380608v1,plasmid_AB002,CP057047.1,GCA_013806085.1_ASM1380608v1_202109200955_20_length_89153_cov_18.428246
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1_ASM1413163v1_202109200955_18_length_82803_cov_32.789504
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1_ASM1413163v1_202109200955_33_length_13591_cov_30.123143
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1_ASM1413163v1_202109200955_35_length_10569_cov_35.595767
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1_ASM1413163v1_202109200955_45_length_5252_cov_89.192390
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1_ASM1413163v1_202109200955_52_length_1479_cov_32.556953
GCA_014131635.1_ASM1413163v1,plasmid_AC511,CP048872.1,GCA_014131635.1_ASM1413163v1_202109200955_44_length_5280_cov_143.522026
GCA_013816045.1_ASM1381604v1,plasmid_AA302,CP057142.1,GCA_013816045.1_ASM1381604v1_202109200955_16_length_87209_cov_135.648155
GCA_013816045.1_ASM1381604v1,plasmid_AA302,CP057141.1,GCA_013816045.1_ASM1381604v1_202109200955_23_length_6651_cov_44.265904
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057840.1,GCA_013899165.1_ASM1389916v1_202109200955_15_length_26021_cov_15.552792
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057840.1,GCA_013899165.1_ASM1389916v1_202109200955_17_length_1916_cov_17.485560
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057839.1,GCA_013899165.1_ASM1389916v1_202109200955_19_length_1342_cov_61.616461
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057839.1,GCA_013899165.1_ASM1389916v1_202109200955_19_length_1342_cov_61.616461
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057839.1,GCA_013899165.1_ASM1389916v1_202109200955_19_length_1342_cov_61.616461
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057840.1,GCA_013899165.1_ASM1389916v1_202109200955_19_length_1342_cov_61.616461
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057839.1,GCA_013899165.1_ASM1389916v1_202109200955_19_length_1342_cov_61.616461
GCA_014169175.1_ASM1416917v1,plasmid_AA579,AP022099.1,GCA_014169175.1_ASM1416917v1_202109200955_46_length_5287_cov_6.230426
GCA_014169175.1_ASM1416917v1,plasmid_AA579,AP022101.1,GCA_014169175.1_ASM1416917v1_202109200955_48_length_4190_cov_2328.344573
GCA_014169175.1_ASM1416917v1,plasmid_AA977,AP022100.1,GCA_014169175.1_ASM1416917v1_202109200955_45_length_5294_cov_871.141088
GCA_014169175.1_ASM1416917v1,plasmid_AC748,AP022104.1,GCA_014169175.1_ASM1416917v1_202109200955_51_length_2215_cov_1999.273946
GCA_013812015.1_ASM1381201v1,plasmid_AB044,CP057074.1,GCA_013812015.1_ASM1381201v1_202109200955_75_length_3887_cov_90.631649
GCA_014170615.1_ASM1417061v1,plasmid_AA474,CP059909.1,GCA_014170615.1_ASM1417061v1_202109171340_26_length_76950_cov_3.582573
